mwd_equipment	1	id	uuid	NO	uuid_generate_v4()
mwd_equipment	2	report_id	uuid	NO	
mwd_equipment	3	mwd_type_code	text	YES	
mwd_equipment	4	mwd_size	numeric	YES	
mwd_equipment	5	mwd_serial_no	text	YES	
mwd_equipment	6	mwd_hours	numeric	YES	
mwd_equipment	7	created_at	timestamptz	YES	timezone('utc'::text, now())
operation_analysis	1	id	uuid	NO	uuid_generate_v4()
operation_analysis	2	report_id	uuid	NO	
operation_analysis	3	serial_no	int4	YES	
operation_analysis	4	operation_code	text	YES	
operation_analysis	5	from_time	time	YES	
operation_analysis	6	to_time	time	YES	
operation_analysis	7	description	text	YES	
operation_analysis	8	created_at	timestamptz	YES	timezone('utc'::text, now())
personnel_on_location	1	id	uuid	NO	uuid_generate_v4()
personnel_on_location	2	report_id	uuid	NO	
personnel_on_location	3	total_personnel	int4	YES	
personnel_on_location	4	tool_pusher	text	YES	
personnel_on_location	5	driller	text	YES	
personnel_on_location	6	assistant_driller	int4	YES	
personnel_on_location	7	mud_engineer	int4	YES	
personnel_on_location	8	mechanic	int4	YES	
personnel_on_location	9	electrician	int4	YES	
personnel_on_location	10	trainee	int4	YES	
personnel_on_location	11	contractor_labor	int4	YES	
personnel_on_location	12	casual_labor	int4	YES	
personnel_on_location	13	services_personnel	int4	YES	
personnel_on_location	14	nioc_trainee	int4	YES	
personnel_on_location	15	nioc_personnel	int4	YES	
personnel_on_location	16	created_at	timestamptz	YES	timezone('utc'::text, now())
profiles	1	id	uuid	NO	
profiles	2	full_name	text	YES	
profiles	3	role	text	YES	'companyman'::text
profiles	4	company	text	YES	
profiles	5	created_at	timestamptz	YES	timezone('utc'::text, now())
profiles	6	updated_at	timestamptz	YES	timezone('utc'::text, now())
report_comments	1	id	uuid	NO	uuid_generate_v4()
report_comments	2	report_id	uuid	NO	
report_comments	3	user_id	uuid	YES	
report_comments	4	comment	text	NO	
report_comments	5	comment_type	text	YES	
report_comments	6	created_at	timestamptz	YES	timezone('utc'::text, now())
rigs	1	id	uuid	NO	uuid_generate_v4()
rigs	2	name	text	NO	
rigs	3	contractor	text	YES	
rigs	4	rig_type	text	YES	
rigs	5	status	text	YES	'active'::text
rigs	6	created_at	timestamptz	YES	timezone('utc'::text, now())
rigs	7	updated_at	timestamptz	YES	timezone('utc'::text, now())
rop_records	1	id	uuid	NO	uuid_generate_v4()
rop_records	2	report_id	uuid	NO	
rop_records	3	depth_from	numeric	YES	
rop_records	4	depth_to	numeric	YES	
rop_records	5	formation	text	YES	
rop_records	6	rop_avg	numeric	YES	
rop_records	7	rop_max	numeric	YES	
rop_records	8	wob	numeric	YES	
rop_records	9	rpm	numeric	YES	
rop_records	10	torque	numeric	YES	
rop_records	11	spp	numeric	YES	
rop_records	12	flow_rate	numeric	YES	
rop_records	13	created_at	timestamptz	YES	timezone('utc'::text, now())
solid_control_parameters	1	id	uuid	NO	uuid_generate_v4()
solid_control_parameters	2	report_id	uuid	NO	
solid_control_parameters	3	clay_ejector_hour	numeric	YES	
solid_control_parameters	4	clay_ejector_underflow	numeric	YES	
solid_control_parameters	5	clay_ejector_overflow	numeric	YES	
solid_control_parameters	6	clay_ejector_feed	numeric	YES	
solid_control_parameters	7	clay_ejector_fprs	numeric	YES	
solid_control_parameters	8	mud_cleaner_hour	numeric	YES	
solid_control_parameters	9	mud_cleaner_underflow	numeric	YES	
solid_control_parameters	10	mud_cleaner_overflow	numeric	YES	
solid_control_parameters	11	mud_cleaner_feed	numeric	YES	
solid_control_parameters	12	mud_cleaner_cons	numeric	YES	
solid_control_parameters	13	mud_cleaner_fprs	numeric	YES	
solid_control_parameters	14	shaker_hour	numeric	YES	
solid_control_parameters	15	shaker_size_1	text	YES	
solid_control_parameters	16	shaker_size_2	text	YES	
solid_control_parameters	17	created_at	timestamptz	YES	timezone('utc'::text, now())
stabilizers	1	id	uuid	NO	uuid_generate_v4()
stabilizers	2	report_id	uuid	NO	
stabilizers	3	depth_point	numeric	YES	
stabilizers	4	description	text	YES	
stabilizers	5	stabilizer_type	text	YES	
stabilizers	6	size	numeric	YES	
stabilizers	7	created_at	timestamptz	YES	timezone('utc'::text, now())
time_analysis	1	id	uuid	NO	uuid_generate_v4()
time_analysis	2	report_id	uuid	NO	
time_analysis	3	activity_group_code	text	YES	
time_analysis	4	activity_type_code	text	YES	
time_analysis	5	activity_code	text	YES	
time_analysis	6	from_time	time	YES	
time_analysis	7	to_time	time	YES	
time_analysis	8	hours	numeric	YES	
time_analysis	9	description	text	YES	
time_analysis	10	created_at	timestamptz	YES	timezone('utc'::text, now())
tools_failure	1	id	uuid	NO	uuid_generate_v4()
tools_failure	2	report_id	uuid	NO	
tools_failure	3	tool_description	text	YES	
tools_failure	4	make_manufacturer	text	YES	
tools_failure	5	failure_type	text	YES	
tools_failure	6	depth_of_failure	numeric	YES	
tools_failure	7	corrective_action	text	YES	
tools_failure	8	created_at	timestamptz	YES	timezone('utc'::text, now())
well_formation_tops	1	id	uuid	NO	uuid_generate_v4()
well_formation_tops	2	well_code	text	NO	
well_formation_tops	3	well_name	text	YES	
well_formation_tops	4	form_code	text	YES	
well_formation_tops	5	depth_point	numeric	YES	
well_formation_tops	6	tvd	numeric	YES	
well_formation_tops	7	description	text	YES	
well_formation_tops	8	created_at	timestamptz	YES	timezone('utc'::text, now())
well_profiles	1	id	uuid	NO	uuid_generate_v4()
well_profiles	2	profile_code	text	NO	
well_profiles	3	profile_name	text	NO	
well_profiles	4	description	text	YES	
well_profiles	5	created_at	timestamptz	YES	timezone('utc'::text, now())
well_types	1	id	uuid	NO	uuid_generate_v4()
well_types	2	well_type_code	text	NO	
well_types	3	well_type_name	text	NO	
well_types	4	description	text	YES	
well_types	5	created_at	timestamptz	YES	timezone('utc'::text, now())
wells	1	id	uuid	NO	uuid_generate_v4()
wells	2	name	text	NO	
wells	3	rig_id	uuid	YES	
wells	4	operator	text	YES	
wells	5	field	text	YES	
wells	6	location	text	YES	
wells	7	spud_date	date	YES	
wells	8	status	text	YES	'drilling'::text
wells	9	created_at	timestamptz	YES	timezone('utc'::text, now())
wells	10	updated_at	timestamptz	YES	timezone('utc'::text, now())
wells	11	well_type_code	text	YES	
wells	12	well_profile_code	text	YES	
wells	13	field_code	text	YES	
wells	14	final_forecasted_depth	numeric	YES	
wells	15	estimated_total_rig_days	int4	YES	
wells	16	spudded_in_date	date	YES	
wells	17	released_date	date	YES	
wells	18	rig_released_date	date	YES	
wells	19	reservoir	text	YES	
wells	20	rt_elevation	numeric	YES	
wells	21	water_depth	numeric	YES	
wells	22	company_code	text	YES	
